wardname,wardcode,lganame,statename,year_month,event_count,total_fatalities,event_type_breakdown
Shaba,KD0908,Kaduna North,Kaduna,2020-08,5,39,"{'Violence against civilians': 2, 'Battles': 1, 'Strategic developments': 1, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2020-09,8,10,"{'Violence against civilians': 3, 'Explosions/Remote violence': 2, 'Battles': 2, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2020-10,8,2,"{'Protests': 5, 'Riots': 1, 'Battles': 1, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2020-11,8,9,"{'Battles': 3, 'Explosions/Remote violence': 2, 'Violence against civilians': 2, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2020-12,8,28,"{'Battles': 3, 'Protests': 2, 'Violence against civilians': 2, 'Explosions/Remote violence': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2021-02,3,15,"{'Explosions/Remote violence': 2, 'Riots': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2021-05,7,0,"{'Protests': 6, 'Riots': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2021-06,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2021-07,2,3,"{'Battles': 1, 'Explosions/Remote violence': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2021-08,1,0,{'Strategic developments': 1}
Shaba,KD0908,Kaduna North,Kaduna,2021-09,3,0,"{'Protests': 2, 'Strategic developments': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2021-10,1,0,{'Strategic developments': 1}
Shaba,KD0908,Kaduna North,Kaduna,2021-12,5,5,"{'Violence against civilians': 3, 'Protests': 2}"
Shaba,KD0908,Kaduna North,Kaduna,2022-01,2,0,"{'Violence against civilians': 1, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2022-02,2,0,"{'Protests': 1, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2022-03,3,13,"{'Battles': 2, 'Strategic developments': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2022-04,3,0,"{'Protests': 2, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2022-05,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2022-06,1,0,{'Violence against civilians': 1}
Shaba,KD0908,Kaduna North,Kaduna,2022-07,2,0,{'Protests': 2}
Shaba,KD0908,Kaduna North,Kaduna,2022-09,2,0,{'Protests': 2}
Shaba,KD0908,Kaduna North,Kaduna,2022-10,3,0,"{'Protests': 2, 'Riots': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2022-11,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2022-12,2,0,"{'Explosions/Remote violence': 1, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2023-01,1,1,{'Violence against civilians': 1}
Shaba,KD0908,Kaduna North,Kaduna,2023-03,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2023-04,2,0,"{'Riots': 1, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2023-05,1,0,{'Violence against civilians': 1}
Shaba,KD0908,Kaduna North,Kaduna,2023-06,2,0,{'Protests': 2}
Shaba,KD0908,Kaduna North,Kaduna,2023-08,2,1,"{'Violence against civilians': 1, 'Protests': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2023-11,2,2,"{'Protests': 1, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2023-12,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2024-01,1,0,{'Battles': 1}
Shaba,KD0908,Kaduna North,Kaduna,2024-02,2,0,{'Protests': 2}
Shaba,KD0908,Kaduna North,Kaduna,2024-04,1,4,{'Riots': 1}
Shaba,KD0908,Kaduna North,Kaduna,2024-05,2,0,"{'Protests': 1, 'Battles': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2024-06,3,0,"{'Protests': 2, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2024-08,6,0,"{'Strategic developments': 2, 'Riots': 2, 'Protests': 1, 'Violence against civilians': 1}"
Shaba,KD0908,Kaduna North,Kaduna,2024-10,1,0,{'Protests': 1}
Shaba,KD0908,Kaduna North,Kaduna,2024-11,2,0,{'Violence against civilians': 2}
Shaba,KD0908,Kaduna North,Kaduna,2025-04,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1997-02,1,1,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1997-04,1,1,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1997-06,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1998-01,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1998-05,2,3,"{'Battles': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,1998-07,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1998-09,1,13,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1999-01,1,0,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,1999-07,4,33,"{'Riots': 2, 'Battles': 2}"
Shahuchi,KN2106,Kano Municipal,Kano,2000-11,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2001-04,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2001-10,1,200,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2001-12,2,1,"{'Battles': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2002-04,1,0,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2002-07,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2002-09,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2003-02,2,3,{'Battles': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2003-07,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2003-11,2,0,"{'Violence against civilians': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2004-01,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2004-03,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2004-05,4,220,"{'Violence against civilians': 2, 'Riots': 2}"
Shahuchi,KN2106,Kano Municipal,Kano,2004-07,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2004-11,2,0,"{'Riots': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2005-09,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2005-10,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2005-12,2,0,"{'Protests': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2006-01,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2006-10,1,5,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2007-02,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2007-04,3,39,"{'Battles': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2007-09,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2007-11,1,0,{'Battles': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2008-08,1,0,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2008-11,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2009-06,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2009-07,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2010-04,3,1,"{'Violence against civilians': 2, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2010-09,2,5,"{'Violence against civilians': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2011-04,1,3,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2011-12,3,10,"{'Explosions/Remote violence': 2, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-01,14,188,"{'Protests': 6, 'Violence against civilians': 3, 'Explosions/Remote violence': 3, 'Strategic developments': 1, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-02,4,11,"{'Battles': 2, 'Violence against civilians': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-03,7,13,"{'Battles': 5, 'Explosions/Remote violence': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-04,8,28,"{'Violence against civilians': 3, 'Explosions/Remote violence': 2, 'Battles': 2, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-05,3,3,"{'Explosions/Remote violence': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-06,9,34,"{'Battles': 7, 'Violence against civilians': 2}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-07,4,14,"{'Violence against civilians': 2, 'Strategic developments': 1, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-08,3,0,"{'Battles': 2, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-09,5,6,"{'Battles': 2, 'Protests': 1, 'Violence against civilians': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-10,2,4,{'Battles': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2012-11,3,6,"{'Violence against civilians': 2, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2012-12,10,6,"{'Explosions/Remote violence': 5, 'Battles': 3, 'Violence against civilians': 2}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-01,8,22,"{'Battles': 4, 'Violence against civilians': 3, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-02,3,12,"{'Battles': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-03,7,20,"{'Battles': 3, 'Violence against civilians': 2, 'Strategic developments': 1, 'Explosions/Remote violence': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-04,5,12,"{'Explosions/Remote violence': 2, 'Battles': 2, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-05,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2013-07,2,46,"{'Violence against civilians': 1, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2013-08,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2013-10,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2013-11,2,7,{'Battles': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2013-12,3,0,"{'Protests': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-04,2,0,"{'Protests': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-05,4,7,"{'Explosions/Remote violence': 2, 'Protests': 1, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-06,5,9,"{'Explosions/Remote violence': 2, 'Riots': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-07,5,8,"{'Explosions/Remote violence': 3, 'Strategic developments': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-09,3,17,"{'Protests': 1, 'Riots': 1, 'Explosions/Remote violence': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2014-11,2,206,{'Explosions/Remote violence': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2014-12,2,10,"{'Explosions/Remote violence': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2015-01,2,2,"{'Battles': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2015-02,2,36,"{'Riots': 1, 'Explosions/Remote violence': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2015-03,2,0,{'Riots': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2015-05,3,0,"{'Protests': 2, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2015-07,2,1,"{'Riots': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2015-11,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2015-12,5,0,{'Protests': 5}
Shahuchi,KN2106,Kano Municipal,Kano,2016-02,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-03,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-05,1,0,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-06,1,1,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-07,2,1,"{'Protests': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2016-08,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-10,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2016-11,1,1,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-01,2,0,"{'Protests': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2017-02,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-04,1,0,{'Strategic developments': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-05,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-06,2,4,"{'Battles': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2017-07,2,1,"{'Protests': 1, 'Battles': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2017-08,1,0,{'Strategic developments': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-09,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2017-11,6,3,"{'Protests': 3, 'Riots': 2, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2018-04,2,1,"{'Battles': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2018-05,3,0,"{'Riots': 2, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2018-07,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2018-10,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2019-01,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2019-02,3,0,"{'Protests': 2, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2019-03,3,0,"{'Violence against civilians': 2, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2019-06,1,1,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2019-07,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2019-09,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2019-10,1,0,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2020-02,2,0,"{'Riots': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2020-03,2,0,"{'Violence against civilians': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2020-06,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2020-07,1,0,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2020-08,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2020-10,7,2,"{'Protests': 6, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2020-12,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2021-01,1,1,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2021-02,2,0,"{'Riots': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2021-03,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2021-04,1,0,{'Riots': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2021-05,3,0,"{'Protests': 1, 'Battles': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2021-06,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2021-08,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2021-10,2,0,{'Violence against civilians': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2021-11,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2021-12,4,0,"{'Protests': 3, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2022-01,2,0,"{'Riots': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2022-02,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2022-03,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2022-04,3,0,"{'Protests': 1, 'Violence against civilians': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2022-05,1,3,{'Violence against civilians': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2022-06,2,0,"{'Protests': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2022-07,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2022-10,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2022-11,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2023-01,4,1,"{'Violence against civilians': 2, 'Riots': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-02,3,5,"{'Riots': 1, 'Violence against civilians': 1, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-03,5,0,"{'Protests': 3, 'Strategic developments': 2}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-04,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2023-05,1,0,{'Strategic developments': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2023-06,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2023-08,6,0,"{'Protests': 5, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-09,3,0,"{'Strategic developments': 2, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-10,3,0,"{'Protests': 2, 'Strategic developments': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-11,2,0,"{'Protests': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2023-12,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2024-02,4,0,{'Protests': 4}
Shahuchi,KN2106,Kano Municipal,Kano,2024-04,1,0,{'Strategic developments': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2024-05,5,0,"{'Protests': 3, 'Riots': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2024-06,4,0,"{'Protests': 3, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2024-07,2,0,"{'Violence against civilians': 1, 'Protests': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2024-08,4,2,"{'Protests': 2, 'Strategic developments': 1, 'Riots': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2024-09,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2024-10,1,0,{'Strategic developments': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2024-12,2,0,{'Protests': 2}
Shahuchi,KN2106,Kano Municipal,Kano,2025-01,2,1,"{'Protests': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2025-03,3,1,"{'Riots': 1, 'Protests': 1, 'Violence against civilians': 1}"
Shahuchi,KN2106,Kano Municipal,Kano,2025-04,1,0,{'Protests': 1}
Shahuchi,KN2106,Kano Municipal,Kano,2025-07,1,0,{'Riots': 1}
Shanono,KN3509,Shanono,Kano,2005-05,1,0,{'Battles': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2013-03,2,5,{'Battles': 2}
Share 2,KWSSHA15,Ifelodun,Kwara,2013-06,1,3,{'Battles': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2014-01,1,1,{'Battles': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2015-12,2,2,{'Battles': 2}
Share 2,KWSSHA15,Ifelodun,Kwara,2016-08,1,5,{'Battles': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2021-02,1,0,{'Protests': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2022-10,1,0,{'Violence against civilians': 1}
Share 2,KWSSHA15,Ifelodun,Kwara,2023-08,3,1,"{'Violence against civilians': 2, 'Battles': 1}"
Share 2,KWSSHA15,Ifelodun,Kwara,2024-05,1,0,{'Battles': 1}
Shehuri North,12414,Maiduguri,Borno,2015-02,3,25,"{'Violence against civilians': 2, 'Battles': 1}"
Sigal Karche,11509,Kala Balge,Borno,2012-11,1,5,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2014-05,1,205,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2016-03,1,10,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2016-04,1,0,{'Strategic developments': 1}
Sigal Karche,11509,Kala Balge,Borno,2016-07,2,25,{'Battles': 2}
Sigal Karche,11509,Kala Balge,Borno,2016-12,1,15,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2017-01,2,249,"{'Battles': 1, 'Explosions/Remote violence': 1}"
Sigal Karche,11509,Kala Balge,Borno,2017-09,1,9,{'Violence against civilians': 1}
Sigal Karche,11509,Kala Balge,Borno,2017-12,1,2,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2018-03,2,13,"{'Violence against civilians': 1, 'Battles': 1}"
Sigal Karche,11509,Kala Balge,Borno,2018-06,1,0,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2018-09,1,1,{'Violence against civilians': 1}
Sigal Karche,11509,Kala Balge,Borno,2019-01,5,70,"{'Battles': 3, 'Violence against civilians': 2}"
Sigal Karche,11509,Kala Balge,Borno,2019-12,2,1,"{'Battles': 1, 'Violence against civilians': 1}"
Sigal Karche,11509,Kala Balge,Borno,2020-01,1,0,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2020-02,1,5,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2021-02,1,19,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2021-05,2,19,{'Battles': 2}
Sigal Karche,11509,Kala Balge,Borno,2021-08,1,17,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2021-10,1,4,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2021-12,1,31,{'Battles': 1}
Sigal Karche,11509,Kala Balge,Borno,2025-04,1,26,{'Explosions/Remote violence': 1}
Sigal Karche,11509,Kala Balge,Borno,2025-05,1,5,{'Battles': 1}
Sintali B,TRSJAL07,Jalingo,Taraba,2019-11,1,3,{'Violence against civilians': 1}
Sintali B,TRSJAL07,Jalingo,Taraba,2021-10,1,0,{'Violence against civilians': 1}
Sintali B,TRSJAL07,Jalingo,Taraba,2023-10,1,0,{'Battles': 1}
Siriwon /  Igbekodo 2,LASIUI12,Ibeju Lekki,Lagos,2016-06,1,10,{'Violence against civilians': 1}
Siriwon /  Igbekodo 2,LASIUI12,Ibeju Lekki,Lagos,2017-05,2,3,"{'Violence against civilians': 1, 'Battles': 1}"
Supare 2,ODSASW15,Akoko South West,Ondo,2016-02,1,2,{'Riots': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2017-04,1,0,{'Violence against civilians': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2021-02,1,1,{'Battles': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2022-01,1,0,{'Protests': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2024-04,1,1,{'Violence against civilians': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2024-08,5,2,"{'Violence against civilians': 2, 'Protests': 1, 'Strategic developments': 1, 'Riots': 1}"
Supare 2,ODSASW15,Akoko South West,Ondo,2024-12,1,0,{'Riots': 1}
Supare 2,ODSASW15,Akoko South West,Ondo,2025-06,1,1,{'Violence against civilians': 1}
Tarauni,KN3807,Tarauni,Kano,2020-09,1,0,{'Protests': 1}
Tarauni,KN3807,Tarauni,Kano,2023-03,1,0,{'Riots': 1}
Tarauni,KN3807,Tarauni,Kano,2024-08,1,0,{'Protests': 1}
Totoro 1,OGSABN13,Abeokuta North,Ogun,2022-03,1,1,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,1999-06,1,0,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2002-02,1,14,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2008-08,1,0,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2010-02,1,0,{'Protests': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2010-05,1,0,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2010-06,1,0,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2011-01,1,0,{'Protests': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2011-04,2,3,{'Riots': 2}
Toungo,ADSYLA10,Yola South,Adamawa,2012-01,2,10,{'Violence against civilians': 2}
Toungo,ADSYLA10,Yola South,Adamawa,2012-03,1,0,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2012-04,1,1,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2012-05,4,16,"{'Violence against civilians': 2, 'Protests': 1, 'Battles': 1}"
Toungo,ADSYLA10,Yola South,Adamawa,2012-10,1,9,{'Explosions/Remote violence': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2013-02,1,1,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2013-09,1,3,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2013-11,3,6,"{'Protests': 2, 'Violence against civilians': 1}"
Toungo,ADSYLA10,Yola South,Adamawa,2014-01,1,7,{'Explosions/Remote violence': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2014-02,1,6,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2014-03,1,11,{'Battles': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2014-05,2,0,{'Protests': 2}
Toungo,ADSYLA10,Yola South,Adamawa,2014-06,1,0,{'Protests': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2014-11,1,0,{'Riots': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2015-02,2,0,"{'Battles': 1, 'Protests': 1}"
Toungo,ADSYLA10,Yola South,Adamawa,2015-05,1,0,{'Violence against civilians': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2015-06,1,31,{'Explosions/Remote violence': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2015-07,1,1,{'Explosions/Remote violence': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2015-08,1,0,{'Protests': 1}
Toungo,ADSYLA10,Yola South,Adamawa,2015-09,1,3,{'Explosions/Remote violence': 1}
